"Facility ID","Measure ID","Value","Footnote","Start Date","End Date"
140133,MSPB-1,1.036476,,01/01/2018,12/31/2018
140135,MSPB-1,0.967912,,01/01/2018,12/31/2018
140137,MSPB-1,0.915795,,01/01/2018,12/31/2018
140143,MSPB-1,1.006751,,01/01/2018,12/31/2018
140145,MSPB-1,1.000242,,01/01/2018,12/31/2018
140147,MSPB-1,0.974935,,01/01/2018,12/31/2018
140148,MSPB-1,1.007517,,01/01/2018,12/31/2018
140150,MSPB-1,1.018428,,01/01/2018,12/31/2018
140155,MSPB-1,0.954690,,01/01/2018,12/31/2018
140158,MSPB-1,1.020803,,01/01/2018,12/31/2018
140160,MSPB-1,0.974652,,01/01/2018,12/31/2018
140161,MSPB-1,0.943070,,01/01/2018,12/31/2018
140162,MSPB-1,0.920122,,01/01/2018,12/31/2018
140164,MSPB-1,1.044335,,01/01/2018,12/31/2018
140166,MSPB-1,0.965066,,01/01/2018,12/31/2018
140167,MSPB-1,0.984607,,01/01/2018,12/31/2018
140172,MSPB-1,1.017152,,01/01/2018,12/31/2018
140174,MSPB-1,0.983922,,01/01/2018,12/31/2018
140177,MSPB-1,1.076069,,01/01/2018,12/31/2018
140179,MSPB-1,1.010767,,01/01/2018,12/31/2018
140180,MSPB-1,1.035310,,01/01/2018,12/31/2018
140181,MSPB-1,1.027706,,01/01/2018,12/31/2018
140182,MSPB-1,1.008098,,01/01/2018,12/31/2018
140184,MSPB-1,0.961767,,01/01/2018,12/31/2018
140185,MSPB-1,0.944950,,01/01/2018,12/31/2018
140186,MSPB-1,1.047736,,01/01/2018,12/31/2018
140187,MSPB-1,0.992512,,01/01/2018,12/31/2018
140189,MSPB-1,0.917455,,01/01/2018,12/31/2018
140191,MSPB-1,1.026492,,01/01/2018,12/31/2018
140197,MSPB-1,1.073475,,01/01/2018,12/31/2018
140200,MSPB-1,1.008580,,01/01/2018,12/31/2018
140202,MSPB-1,0.999056,,01/01/2018,12/31/2018
140206,MSPB-1,1.054515,,01/01/2018,12/31/2018
140208,MSPB-1,1.025362,,01/01/2018,12/31/2018
140209,MSPB-1,0.962197,,01/01/2018,12/31/2018
140210,MSPB-1,1.006341,,01/01/2018,12/31/2018
140211,MSPB-1,1.034982,,01/01/2018,12/31/2018
140213,MSPB-1,1.000531,,01/01/2018,12/31/2018
140217,MSPB-1,1.141619,,01/01/2018,12/31/2018
140223,MSPB-1,1.048175,,01/01/2018,12/31/2018
140224,MSPB-1,1.032722,,01/01/2018,12/31/2018
140228,MSPB-1,0.993874,,01/01/2018,12/31/2018
140231,MSPB-1,0.977572,,01/01/2018,12/31/2018
140233,MSPB-1,1.053866,,01/01/2018,12/31/2018
140234,MSPB-1,0.955288,,01/01/2018,12/31/2018
140239,MSPB-1,1.000396,,01/01/2018,12/31/2018
140240,MSPB-1,1.038277,,01/01/2018,12/31/2018
140242,MSPB-1,1.012579,,01/01/2018,12/31/2018
140250,MSPB-1,0.999530,,01/01/2018,12/31/2018
140251,MSPB-1,1.113025,,01/01/2018,12/31/2018
140252,MSPB-1,1.103640,,01/01/2018,12/31/2018
140258,MSPB-1,1.101929,,01/01/2018,12/31/2018
140275,MSPB-1,0.897047,,01/01/2018,12/31/2018
140276,MSPB-1,0.990929,,01/01/2018,12/31/2018
140280,MSPB-1,0.935183,,01/01/2018,12/31/2018
140281,MSPB-1,0.984778,,01/01/2018,12/31/2018
140286,MSPB-1,0.992806,,01/01/2018,12/31/2018
140288,MSPB-1,1.017940,,01/01/2018,12/31/2018
140289,MSPB-1,0.971061,,01/01/2018,12/31/2018
140290,MSPB-1,1.171750,,01/01/2018,12/31/2018
140291,MSPB-1,0.963437,,01/01/2018,12/31/2018
140292,MSPB-1,1.088661,,01/01/2018,12/31/2018
140294,MSPB-1,0.975733,,01/01/2018,12/31/2018
140300,MSPB-1,0.810841,,01/01/2018,12/31/2018
140304,MSPB-1,1.091353,,01/01/2018,12/31/2018
140307,MSPB-1,0.918873,,01/01/2018,12/31/2018
150001,MSPB-1,0.960336,,01/01/2018,12/31/2018
150002,MSPB-1,1.084210,,01/01/2018,12/31/2018
150004,MSPB-1,1.085549,,01/01/2018,12/31/2018
150005,MSPB-1,0.945211,,01/01/2018,12/31/2018
150006,MSPB-1,1.024262,,01/01/2018,12/31/2018
150007,MSPB-1,1.100691,,01/01/2018,12/31/2018
150008,MSPB-1,1.100423,,01/01/2018,12/31/2018
150009,MSPB-1,0.999782,,01/01/2018,12/31/2018
150010,MSPB-1,1.042177,,01/01/2018,12/31/2018
150011,MSPB-1,0.983884,,01/01/2018,12/31/2018
150012,MSPB-1,0.994308,,01/01/2018,12/31/2018
150015,MSPB-1,1.022240,,01/01/2018,12/31/2018
150017,MSPB-1,1.014240,,01/01/2018,12/31/2018
150018,MSPB-1,0.942670,,01/01/2018,12/31/2018
150021,MSPB-1,0.988009,,01/01/2018,12/31/2018
150022,MSPB-1,0.891692,,01/01/2018,12/31/2018
150023,MSPB-1,1.028275,,01/01/2018,12/31/2018
150024,MSPB-1,1.021356,,01/01/2018,12/31/2018
150026,MSPB-1,1.021349,,01/01/2018,12/31/2018
150030,MSPB-1,0.986049,,01/01/2018,12/31/2018
150034,MSPB-1,1.012826,,01/01/2018,12/31/2018
150035,MSPB-1,1.079399,,01/01/2018,12/31/2018
150037,MSPB-1,1.073155,,01/01/2018,12/31/2018
150042,MSPB-1,1.051374,,01/01/2018,12/31/2018
150044,MSPB-1,1.016039,,01/01/2018,12/31/2018
150045,MSPB-1,1.000084,,01/01/2018,12/31/2018
150046,MSPB-1,1.053676,,01/01/2018,12/31/2018
150047,MSPB-1,0.957892,,01/01/2018,12/31/2018
150048,MSPB-1,1.003243,,01/01/2018,12/31/2018
150051,MSPB-1,0.996431,,01/01/2018,12/31/2018
150056,MSPB-1,1.031606,,01/01/2018,12/31/2018
150057,MSPB-1,0.939648,,01/01/2018,12/31/2018
150058,MSPB-1,0.993489,,01/01/2018,12/31/2018
150059,MSPB-1,1.052184,,01/01/2018,12/31/2018
150061,MSPB-1,1.145401,,01/01/2018,12/31/2018
150064,MSPB-1,1.097567,,01/01/2018,12/31/2018
150065,MSPB-1,1.021103,,01/01/2018,12/31/2018
150069,MSPB-1,0.973444,,01/01/2018,12/31/2018
150072,MSPB-1,1.023555,,01/01/2018,12/31/2018
150074,MSPB-1,1.021455,,01/01/2018,12/31/2018
150075,MSPB-1,0.911550,,01/01/2018,12/31/2018
150076,MSPB-1,0.987784,,01/01/2018,12/31/2018
150082,MSPB-1,1.041096,,01/01/2018,12/31/2018
150084,MSPB-1,1.035559,,01/01/2018,12/31/2018
150086,MSPB-1,1.029791,,01/01/2018,12/31/2018
150088,MSPB-1,1.007583,,01/01/2018,12/31/2018
150089,MSPB-1,1.004378,,01/01/2018,12/31/2018
150090,MSPB-1,1.036380,,01/01/2018,12/31/2018
150091,MSPB-1,0.918366,,01/01/2018,12/31/2018
150097,MSPB-1,0.964944,,01/01/2018,12/31/2018
150100,MSPB-1,0.992902,,01/01/2018,12/31/2018
150101,MSPB-1,0.899286,,01/01/2018,12/31/2018
150102,MSPB-1,0.915912,,01/01/2018,12/31/2018
150104,MSPB-1,0.987427,,01/01/2018,12/31/2018
150109,MSPB-1,0.976153,,01/01/2018,12/31/2018
150112,MSPB-1,0.954502,,01/01/2018,12/31/2018
150113,MSPB-1,0.938029,,01/01/2018,12/31/2018
150115,MSPB-1,0.944576,,01/01/2018,12/31/2018
150125,MSPB-1,1.090851,,01/01/2018,12/31/2018
150126,MSPB-1,1.049790,,01/01/2018,12/31/2018
150128,MSPB-1,1.007860,,01/01/2018,12/31/2018
150133,MSPB-1,0.971216,,01/01/2018,12/31/2018
150146,MSPB-1,0.928658,,01/01/2018,12/31/2018
150149,MSPB-1,N/A,1,01/01/2018,12/31/2018
150150,MSPB-1,0.996185,,01/01/2018,12/31/2018
150153,MSPB-1,0.948793,,01/01/2018,12/31/2018
150157,MSPB-1,0.995979,,01/01/2018,12/31/2018
150158,MSPB-1,0.949952,,01/01/2018,12/31/2018
150160,MSPB-1,0.880501,,01/01/2018,12/31/2018
150161,MSPB-1,0.969830,,01/01/2018,12/31/2018
150162,MSPB-1,1.002226,,01/01/2018,12/31/2018
150165,MSPB-1,1.064477,,01/01/2018,12/31/2018
150166,MSPB-1,1.060059,,01/01/2018,12/31/2018
150167,MSPB-1,0.919672,,01/01/2018,12/31/2018
150168,MSPB-1,0.940286,,01/01/2018,12/31/2018
150169,MSPB-1,1.045736,,01/01/2018,12/31/2018
150172,MSPB-1,0.934525,,01/01/2018,12/31/2018
150173,MSPB-1,1.023817,,01/01/2018,12/31/2018
150177,MSPB-1,0.955818,,01/01/2018,12/31/2018
150179,MSPB-1,0.863918,,01/01/2018,12/31/2018
150181,MSPB-1,0.875833,,01/01/2018,12/31/2018
150183,MSPB-1,0.891247,,01/01/2018,12/31/2018
160001,MSPB-1,0.868520,,01/01/2018,12/31/2018
160005,MSPB-1,0.900484,,01/01/2018,12/31/2018
160008,MSPB-1,0.990256,,01/01/2018,12/31/2018
160013,MSPB-1,0.850730,,01/01/2018,12/31/2018
160016,MSPB-1,0.889725,,01/01/2018,12/31/2018
160024,MSPB-1,0.858775,,01/01/2018,12/31/2018
160028,MSPB-1,0.926510,,01/01/2018,12/31/2018
160029,MSPB-1,0.899351,,01/01/2018,12/31/2018
160030,MSPB-1,0.945970,,01/01/2018,12/31/2018
160032,MSPB-1,0.889449,,01/01/2018,12/31/2018
160033,MSPB-1,0.957176,,01/01/2018,12/31/2018
160040,MSPB-1,0.978510,,01/01/2018,12/31/2018
160045,MSPB-1,0.915746,,01/01/2018,12/31/2018
160047,MSPB-1,0.940453,,01/01/2018,12/31/2018
160057,MSPB-1,0.908883,,01/01/2018,12/31/2018
160058,MSPB-1,0.982752,,01/01/2018,12/31/2018
160064,MSPB-1,0.941665,,01/01/2018,12/31/2018
160067,MSPB-1,0.962226,,01/01/2018,12/31/2018
160069,MSPB-1,0.928929,,01/01/2018,12/31/2018
160079,MSPB-1,0.881758,,01/01/2018,12/31/2018
160080,MSPB-1,0.957900,,01/01/2018,12/31/2018
160082,MSPB-1,0.924638,,01/01/2018,12/31/2018
160083,MSPB-1,0.960832,,01/01/2018,12/31/2018
160089,MSPB-1,0.977863,,01/01/2018,12/31/2018
160101,MSPB-1,0.874484,,01/01/2018,12/31/2018
160104,MSPB-1,0.902003,,01/01/2018,12/31/2018
160110,MSPB-1,0.892285,,01/01/2018,12/31/2018
160112,MSPB-1,0.897915,,01/01/2018,12/31/2018
160117,MSPB-1,0.959753,,01/01/2018,12/31/2018
160122,MSPB-1,0.943587,,01/01/2018,12/31/2018
160124,MSPB-1,0.917970,,01/01/2018,12/31/2018
160146,MSPB-1,0.958095,,01/01/2018,12/31/2018
160147,MSPB-1,0.893596,,01/01/2018,12/31/2018
160153,MSPB-1,1.002398,,01/01/2018,12/31/2018
170006,MSPB-1,0.958568,,01/01/2018,12/31/2018
170009,MSPB-1,0.864184,,01/01/2018,12/31/2018
170012,MSPB-1,1.022091,,01/01/2018,12/31/2018
170013,MSPB-1,1.032276,,01/01/2018,12/31/2018
170014,MSPB-1,0.960628,,01/01/2018,12/31/2018
170016,MSPB-1,0.974849,,01/01/2018,12/31/2018
170017,MSPB-1,0.986376,,01/01/2018,12/31/2018
170020,MSPB-1,0.946544,,01/01/2018,12/31/2018
170023,MSPB-1,1.012417,,01/01/2018,12/31/2018
170027,MSPB-1,0.976526,,01/01/2018,12/31/2018
170039,MSPB-1,0.856732,,01/01/2018,12/31/2018
170040,MSPB-1,1.009968,,01/01/2018,12/31/2018
170049,MSPB-1,0.993698,,01/01/2018,12/31/2018
170068,MSPB-1,1.007481,,01/01/2018,12/31/2018
170074,MSPB-1,0.946000,,01/01/2018,12/31/2018
170075,MSPB-1,0.926010,,01/01/2018,12/31/2018
170086,MSPB-1,0.972168,,01/01/2018,12/31/2018
170103,MSPB-1,0.953769,,01/01/2018,12/31/2018
170104,MSPB-1,1.001657,,01/01/2018,12/31/2018
170105,MSPB-1,0.821894,,01/01/2018,12/31/2018
170109,MSPB-1,0.991840,,01/01/2018,12/31/2018
170110,MSPB-1,0.934010,,01/01/2018,12/31/2018
170120,MSPB-1,0.956225,,01/01/2018,12/31/2018
170122,MSPB-1,1.007407,,01/01/2018,12/31/2018
170123,MSPB-1,1.002612,,01/01/2018,12/31/2018
170133,MSPB-1,0.925216,,01/01/2018,12/31/2018
170137,MSPB-1,0.951843,,01/01/2018,12/31/2018
170142,MSPB-1,0.961884,,01/01/2018,12/31/2018
170145,MSPB-1,0.893245,,01/01/2018,12/31/2018
170146,MSPB-1,0.910236,,01/01/2018,12/31/2018
170150,MSPB-1,0.902174,,01/01/2018,12/31/2018
170166,MSPB-1,0.802806,,01/01/2018,12/31/2018
170175,MSPB-1,0.908346,,01/01/2018,12/31/2018
170176,MSPB-1,1.010587,,01/01/2018,12/31/2018
170182,MSPB-1,1.000501,,01/01/2018,12/31/2018
170183,MSPB-1,0.850671,,01/01/2018,12/31/2018
170185,MSPB-1,0.953580,,01/01/2018,12/31/2018
170186,MSPB-1,0.958568,,01/01/2018,12/31/2018
170187,MSPB-1,1.002095,,01/01/2018,12/31/2018
170188,MSPB-1,0.858393,,01/01/2018,12/31/2018
170190,MSPB-1,0.904031,,01/01/2018,12/31/2018
170191,MSPB-1,0.942589,,01/01/2018,12/31/2018
170194,MSPB-1,1.064935,,01/01/2018,12/31/2018
170196,MSPB-1,0.949340,,01/01/2018,12/31/2018
170197,MSPB-1,0.998531,,01/01/2018,12/31/2018
170198,MSPB-1,0.842007,,01/01/2018,12/31/2018
170199,MSPB-1,0.964039,,01/01/2018,12/31/2018
170200,MSPB-1,0.913357,,01/01/2018,12/31/2018
170201,MSPB-1,N/A,1,01/01/2018,12/31/2018
170203,MSPB-1,0.945143,,01/01/2018,12/31/2018
180001,MSPB-1,1.037453,,01/01/2018,12/31/2018
180002,MSPB-1,0.917579,,01/01/2018,12/31/2018
180004,MSPB-1,0.932361,,01/01/2018,12/31/2018
180005,MSPB-1,0.996726,,01/01/2018,12/31/2018
180009,MSPB-1,0.965957,,01/01/2018,12/31/2018
180010,MSPB-1,1.030032,,01/01/2018,12/31/2018
180011,MSPB-1,0.938783,,01/01/2018,12/31/2018
180012,MSPB-1,0.964698,,01/01/2018,12/31/2018
180013,MSPB-1,1.065605,,01/01/2018,12/31/2018
180016,MSPB-1,0.877449,,01/01/2018,12/31/2018
180017,MSPB-1,0.973855,,01/01/2018,12/31/2018
180018,MSPB-1,0.908454,,01/01/2018,12/31/2018
180019,MSPB-1,0.961275,,01/01/2018,12/31/2018
180020,MSPB-1,0.906646,,01/01/2018,12/31/2018
180021,MSPB-1,0.881388,,01/01/2018,12/31/2018
180024,MSPB-1,1.001769,,01/01/2018,12/31/2018
180025,MSPB-1,0.885152,,01/01/2018,12/31/2018
180027,MSPB-1,1.053726,,01/01/2018,12/31/2018
180029,MSPB-1,0.974500,,01/01/2018,12/31/2018
180035,MSPB-1,1.023728,,01/01/2018,12/31/2018
180036,MSPB-1,1.000061,,01/01/2018,12/31/2018
180038,MSPB-1,1.004342,,01/01/2018,12/31/2018
180040,MSPB-1,0.993277,,01/01/2018,12/31/2018
180043,MSPB-1,0.901632,,01/01/2018,12/31/2018
180044,MSPB-1,0.981924,,01/01/2018,12/31/2018
180045,MSPB-1,1.057807,,01/01/2018,12/31/2018
180046,MSPB-1,0.936505,,01/01/2018,12/31/2018
180048,MSPB-1,1.018970,,01/01/2018,12/31/2018
180049,MSPB-1,0.979613,,01/01/2018,12/31/2018
180050,MSPB-1,0.909833,,01/01/2018,12/31/2018
180051,MSPB-1,1.054806,,01/01/2018,12/31/2018
180053,MSPB-1,0.915591,,01/01/2018,12/31/2018
180056,MSPB-1,1.054629,,01/01/2018,12/31/2018
180064,MSPB-1,0.993280,,01/01/2018,12/31/2018
180066,MSPB-1,0.931554,,01/01/2018,12/31/2018
180067,MSPB-1,1.058385,,01/01/2018,12/31/2018
180069,MSPB-1,0.901136,,01/01/2018,12/31/2018
180070,MSPB-1,0.957682,,01/01/2018,12/31/2018
180078,MSPB-1,0.938710,,01/01/2018,12/31/2018
180079,MSPB-1,1.012352,,01/01/2018,12/31/2018
180080,MSPB-1,0.962822,,01/01/2018,12/31/2018
180087,MSPB-1,1.044620,,01/01/2018,12/31/2018
180088,MSPB-1,1.007603,,01/01/2018,12/31/2018
180092,MSPB-1,0.926588,,01/01/2018,12/31/2018
180093,MSPB-1,1.014344,,01/01/2018,12/31/2018
180095,MSPB-1,0.967323,,01/01/2018,12/31/2018
180101,MSPB-1,1.024010,,01/01/2018,12/31/2018
180102,MSPB-1,1.002996,,01/01/2018,12/31/2018
180103,MSPB-1,1.066692,,01/01/2018,12/31/2018
180104,MSPB-1,1.024483,,01/01/2018,12/31/2018
180105,MSPB-1,1.036829,,01/01/2018,12/31/2018
180106,MSPB-1,0.964240,,01/01/2018,12/31/2018
180115,MSPB-1,1.029616,,01/01/2018,12/31/2018
180116,MSPB-1,1.059875,,01/01/2018,12/31/2018
180124,MSPB-1,1.010481,,01/01/2018,12/31/2018
180127,MSPB-1,1.011452,,01/01/2018,12/31/2018
180128,MSPB-1,0.955152,,01/01/2018,12/31/2018
180130,MSPB-1,0.982755,,01/01/2018,12/31/2018
180132,MSPB-1,0.941220,,01/01/2018,12/31/2018
180138,MSPB-1,0.925830,,01/01/2018,12/31/2018
180139,MSPB-1,0.840308,,01/01/2018,12/31/2018
180141,MSPB-1,1.059825,,01/01/2018,12/31/2018
180143,MSPB-1,0.955621,,01/01/2018,12/31/2018
180149,MSPB-1,0.875558,,01/01/2018,12/31/2018
190002,MSPB-1,1.046458,,01/01/2018,12/31/2018
190004,MSPB-1,1.028018,,01/01/2018,12/31/2018
190005,MSPB-1,1.032415,,01/01/2018,12/31/2018
190006,MSPB-1,0.980570,,01/01/2018,12/31/2018
190007,MSPB-1,1.171114,,01/01/2018,12/31/2018
190008,MSPB-1,1.047289,,01/01/2018,12/31/2018
190011,MSPB-1,1.016190,,01/01/2018,12/31/2018
190013,MSPB-1,1.033695,,01/01/2018,12/31/2018
190014,MSPB-1,1.096787,,01/01/2018,12/31/2018
190015,MSPB-1,1.151671,,01/01/2018,12/31/2018
190017,MSPB-1,1.118493,,01/01/2018,12/31/2018
190019,MSPB-1,1.083998,,01/01/2018,12/31/2018
190020,MSPB-1,1.109630,,01/01/2018,12/31/2018
190025,MSPB-1,1.105095,,01/01/2018,12/31/2018
190026,MSPB-1,1.063078,,01/01/2018,12/31/2018
190027,MSPB-1,1.000966,,01/01/2018,12/31/2018
190034,MSPB-1,1.089380,,01/01/2018,12/31/2018
190036,MSPB-1,0.979617,,01/01/2018,12/31/2018
190039,MSPB-1,1.033431,,01/01/2018,12/31/2018
190040,MSPB-1,0.940291,,01/01/2018,12/31/2018
190041,MSPB-1,1.023236,,01/01/2018,12/31/2018
190044,MSPB-1,1.052919,,01/01/2018,12/31/2018
190045,MSPB-1,1.006504,,01/01/2018,12/31/2018
190046,MSPB-1,1.017662,,01/01/2018,12/31/2018
190050,MSPB-1,1.014699,,01/01/2018,12/31/2018
190053,MSPB-1,1.078972,,01/01/2018,12/31/2018
190054,MSPB-1,1.095714,,01/01/2018,12/31/2018
190060,MSPB-1,0.999150,,01/01/2018,12/31/2018
190064,MSPB-1,1.010937,,01/01/2018,12/31/2018
190065,MSPB-1,0.993306,,01/01/2018,12/31/2018
190079,MSPB-1,0.907945,,01/01/2018,12/31/2018
190081,MSPB-1,0.963166,,01/01/2018,12/31/2018
190086,MSPB-1,1.131414,,01/01/2018,12/31/2018
190088,MSPB-1,1.007939,,01/01/2018,12/31/2018
190090,MSPB-1,1.281621,,01/01/2018,12/31/2018
190098,MSPB-1,1.053162,,01/01/2018,12/31/2018
190099,MSPB-1,1.111482,,01/01/2018,12/31/2018
190102,MSPB-1,1.061143,,01/01/2018,12/31/2018
190106,MSPB-1,1.117860,,01/01/2018,12/31/2018
190111,MSPB-1,1.093674,,01/01/2018,12/31/2018
190114,MSPB-1,1.285315,,01/01/2018,12/31/2018
190116,MSPB-1,1.040872,,01/01/2018,12/31/2018
190118,MSPB-1,1.213373,,01/01/2018,12/31/2018
190125,MSPB-1,1.045431,,01/01/2018,12/31/2018
190128,MSPB-1,0.993775,,01/01/2018,12/31/2018
190133,MSPB-1,0.960723,,01/01/2018,12/31/2018
190140,MSPB-1,1.174479,,01/01/2018,12/31/2018
190144,MSPB-1,1.041787,,01/01/2018,12/31/2018
190145,MSPB-1,1.108523,,01/01/2018,12/31/2018
190146,MSPB-1,0.970024,,01/01/2018,12/31/2018
190151,MSPB-1,1.012244,,01/01/2018,12/31/2018
190160,MSPB-1,1.070076,,01/01/2018,12/31/2018
190164,MSPB-1,1.060288,,01/01/2018,12/31/2018
190167,MSPB-1,1.113499,,01/01/2018,12/31/2018
190176,MSPB-1,1.022409,,01/01/2018,12/31/2018
190183,MSPB-1,0.904722,,01/01/2018,12/31/2018
190184,MSPB-1,0.940110,,01/01/2018,12/31/2018
190190,MSPB-1,0.935038,,01/01/2018,12/31/2018
190201,MSPB-1,1.004107,,01/01/2018,12/31/2018
190202,MSPB-1,1.004737,,01/01/2018,12/31/2018
190204,MSPB-1,0.960631,,01/01/2018,12/31/2018
190208,MSPB-1,0.860290,,01/01/2018,12/31/2018
190218,MSPB-1,1.131651,,01/01/2018,12/31/2018
190241,MSPB-1,1.350130,,01/01/2018,12/31/2018
190245,MSPB-1,0.768187,,01/01/2018,12/31/2018
190251,MSPB-1,0.941744,,01/01/2018,12/31/2018
190255,MSPB-1,0.878033,,01/01/2018,12/31/2018
190256,MSPB-1,1.194876,,01/01/2018,12/31/2018
190259,MSPB-1,1.022017,,01/01/2018,12/31/2018
190263,MSPB-1,0.965171,,01/01/2018,12/31/2018
190266,MSPB-1,0.995673,,01/01/2018,12/31/2018
190267,MSPB-1,1.233258,,01/01/2018,12/31/2018
190268,MSPB-1,1.034661,,01/01/2018,12/31/2018
190270,MSPB-1,0.934438,,01/01/2018,12/31/2018
190274,MSPB-1,0.998546,,01/01/2018,12/31/2018
190278,MSPB-1,0.981891,,01/01/2018,12/31/2018
190298,MSPB-1,1.022969,,01/01/2018,12/31/2018
190300,MSPB-1,1.111928,,01/01/2018,12/31/2018
190302,MSPB-1,N/A,1,01/01/2018,12/31/2018
190303,MSPB-1,1.167240,,01/01/2018,12/31/2018
190308,MSPB-1,1.076688,,01/01/2018,12/31/2018
190312,MSPB-1,1.048427,,01/01/2018,12/31/2018
190313,MSPB-1,0.981893,,01/01/2018,12/31/2018
200001,MSPB-1,0.939010,,01/01/2018,12/31/2018
200008,MSPB-1,0.955063,,01/01/2018,12/31/2018
200009,MSPB-1,1.020007,,01/01/2018,12/31/2018
200018,MSPB-1,0.934690,,01/01/2018,12/31/2018
200019,MSPB-1,0.935613,,01/01/2018,12/31/2018
200020,MSPB-1,0.988466,,01/01/2018,12/31/2018
200021,MSPB-1,0.895076,,01/01/2018,12/31/2018
200024,MSPB-1,1.009110,,01/01/2018,12/31/2018
200031,MSPB-1,0.896057,,01/01/2018,12/31/2018
200033,MSPB-1,1.002991,,01/01/2018,12/31/2018
200034,MSPB-1,0.987067,,01/01/2018,12/31/2018
200037,MSPB-1,0.935262,,01/01/2018,12/31/2018
200039,MSPB-1,0.984556,,01/01/2018,12/31/2018
200041,MSPB-1,0.968428,,01/01/2018,12/31/2018
200050,MSPB-1,0.907647,,01/01/2018,12/31/2018
200052,MSPB-1,0.943765,,01/01/2018,12/31/2018
200063,MSPB-1,0.912574,,01/01/2018,12/31/2018
220001,MSPB-1,1.014198,,01/01/2018,12/31/2018
220002,MSPB-1,0.952294,,01/01/2018,12/31/2018
220008,MSPB-1,1.044938,,01/01/2018,12/31/2018
220010,MSPB-1,1.003536,,01/01/2018,12/31/2018
220011,MSPB-1,0.984622,,01/01/2018,12/31/2018
220012,MSPB-1,0.994625,,01/01/2018,12/31/2018
220015,MSPB-1,1.002687,,01/01/2018,12/31/2018
220016,MSPB-1,0.932319,,01/01/2018,12/31/2018
220017,MSPB-1,1.090898,,01/01/2018,12/31/2018
220019,MSPB-1,0.980334,,01/01/2018,12/31/2018
220020,MSPB-1,0.974748,,01/01/2018,12/31/2018
220024,MSPB-1,0.983863,,01/01/2018,12/31/2018
220029,MSPB-1,1.054544,,01/01/2018,12/31/2018
220030,MSPB-1,0.969843,,01/01/2018,12/31/2018
220031,MSPB-1,1.023232,,01/01/2018,12/31/2018
220033,MSPB-1,0.983013,,01/01/2018,12/31/2018
220035,MSPB-1,0.949763,,01/01/2018,12/31/2018
220036,MSPB-1,1.038571,,01/01/2018,12/31/2018
220046,MSPB-1,1.029004,,01/01/2018,12/31/2018
220049,MSPB-1,0.980083,,01/01/2018,12/31/2018
220052,MSPB-1,0.944649,,01/01/2018,12/31/2018
220060,MSPB-1,0.977812,,01/01/2018,12/31/2018
220062,MSPB-1,0.890379,,01/01/2018,12/31/2018
220063,MSPB-1,0.993839,,01/01/2018,12/31/2018
220065,MSPB-1,0.962878,,01/01/2018,12/31/2018
220066,MSPB-1,0.966270,,01/01/2018,12/31/2018
220070,MSPB-1,1.043624,,01/01/2018,12/31/2018
220071,MSPB-1,1.009569,,01/01/2018,12/31/2018
220073,MSPB-1,0.993310,,01/01/2018,12/31/2018
220074,MSPB-1,1.011975,,01/01/2018,12/31/2018
220075,MSPB-1,0.981931,,01/01/2018,12/31/2018
220077,MSPB-1,1.011654,,01/01/2018,12/31/2018
220080,MSPB-1,1.064907,,01/01/2018,12/31/2018
220083,MSPB-1,0.908311,,01/01/2018,12/31/2018
220084,MSPB-1,0.955017,,01/01/2018,12/31/2018
220086,MSPB-1,1.017035,,01/01/2018,12/31/2018
220088,MSPB-1,0.985333,,01/01/2018,12/31/2018
220090,MSPB-1,1.010630,,01/01/2018,12/31/2018
220095,MSPB-1,1.048413,,01/01/2018,12/31/2018
220098,MSPB-1,0.999545,,01/01/2018,12/31/2018
220100,MSPB-1,0.991191,,01/01/2018,12/31/2018
220101,MSPB-1,0.921111,,01/01/2018,12/31/2018
220105,MSPB-1,0.981273,,01/01/2018,12/31/2018
220108,MSPB-1,0.950585,,01/01/2018,12/31/2018
220110,MSPB-1,1.030725,,01/01/2018,12/31/2018
220111,MSPB-1,1.035193,,01/01/2018,12/31/2018
220116,MSPB-1,1.024831,,01/01/2018,12/31/2018
220119,MSPB-1,0.942539,,01/01/2018,12/31/2018
220126,MSPB-1,1.010758,,01/01/2018,12/31/2018
220135,MSPB-1,0.966602,,01/01/2018,12/31/2018
220163,MSPB-1,1.033194,,01/01/2018,12/31/2018
220171,MSPB-1,0.990102,,01/01/2018,12/31/2018
220175,MSPB-1,1.029557,,01/01/2018,12/31/2018
220176,MSPB-1,1.044926,,01/01/2018,12/31/2018
220177,MSPB-1,0.766936,,01/01/2018,12/31/2018
230002,MSPB-1,0.965251,,01/01/2018,12/31/2018
230003,MSPB-1,0.878436,,01/01/2018,12/31/2018
230005,MSPB-1,0.894534,,01/01/2018,12/31/2018
230013,MSPB-1,0.988000,,01/01/2018,12/31/2018
230015,MSPB-1,0.852053,,01/01/2018,12/31/2018
230017,MSPB-1,0.938411,,01/01/2018,12/31/2018
230019,MSPB-1,0.955321,,01/01/2018,12/31/2018
230020,MSPB-1,1.045051,,01/01/2018,12/31/2018
230021,MSPB-1,0.978326,,01/01/2018,12/31/2018
230022,MSPB-1,0.918571,,01/01/2018,12/31/2018
230024,MSPB-1,1.042793,,01/01/2018,12/31/2018
230029,MSPB-1,0.979357,,01/01/2018,12/31/2018
230030,MSPB-1,1.006926,,01/01/2018,12/31/2018
230031,MSPB-1,0.894163,,01/01/2018,12/31/2018
